,original idx,rxn_smiles,barrier
2966,3549,[CH2:1]([CH2:2][CH3:3])[C@H:4]1[CH2:5][O:6]1>>[CH2:1]=[CH:2][CH3:3].[CH3:4][CH:5]=[O:6],65.5477
2967,3550,[CH3:1][CH2:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH3:1][CH2:2][CH2:3][C:4][CH2:5][OH:6],67.87465999999999
2968,3551,[CH2:1]1[O:2][C@H:3]1[CH2:4][CH2:5][CH3:6]>>[CH2-:1][O+:2]=[CH:3][CH2:4][CH2:5][CH3:6],55.82549
2969,3553,[C@H:1]1([CH2:2][CH2:3][CH3:4])[CH2:5][O:6]1>>[CH2:1]=[CH:2][CH2:3][CH3:4].[CH2:5]=[O:6],84.11986999999998
2970,3554,[CH2:1]1[C@H:2]([CH2:4][CH2:5][CH3:6])[O:3]1>>[CH:1][C@@H:2]([OH:3])[CH2:4][CH2:5][CH3:6],67.85783
2971,3555,[CH2:1]1[O:2][C@H:3]1[CH2:4][CH2:5][CH3:6]>>[CH-:1]=[O+:2][CH2:3][CH2:4][CH2:5][CH3:6],74.78499000000002
2972,3556,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH2:1]=[CH:2][O:3][CH2:4][CH:5]=[O:6].[H:7][H:8],72.35065999999998
2973,3557,[CH2:1]1[O:2][C@H:3]([CH3:4])[C@@H:5]1[OH:6]>>[CH3:1][O:2][C@H:3]([CH3:4])[CH:5]=[O:6],77.39385
2974,3558,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH2:1]=[C:2]1[O:3][CH2:4][C@H:5]1[OH:6].[H:7][H:8],103.69181
2975,3559,[CH3:1][C@H:2]1[O:3][CH2:5][C@H:4]1[OH:6]>>[CH3:1][C@H:2]1[O:3][C@@H:4]1[CH2:5][OH:6],66.40671
2976,3560,[C@H:1]1([CH3:5])[O:2][CH2:3][C@H:4]1[OH:6]>>[CH-:1]=[O+:2][CH2:3][C@H:4]([CH3:5])[OH:6],108.44794
2977,3561,[CH3:1][C@H:2]1[O:3][CH2:5][C@H:4]1[OH:6]>>[CH3:1][C@@H:2]([OH:3])[C@H:4]1[CH2:5][O:6]1,71.83339000000002
2978,3562,[CH3:1][C@H:2]1[O:3][CH2:5][C@H:4]1[OH:6]>>[CH:1][C@@H:2]([OH:3])[C@@H:4]([CH3:5])[OH:6],71.63516
2979,3563,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH3:1][C@H:2]1[O:3][CH:4]=[C:5]1[OH:6].[H:7][H:8],108.70371000000002
2980,3564,[CH3:1][C@@H:4]1[C@H:3]([OH:2])[CH2:6][O:5]1>>[CH4:1].[OH:2][C@H:3]1[C-:4]=[O+:5][CH2:6]1,84.31622
2981,3565,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH3:1][CH2:2][O:3][CH2:4][CH:5]=[O:6],77.85701
2982,3566,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH3:1][C-:2]=[O+:3][CH2:4][CH2:5][OH:6],96.00861
2983,3567,[CH3:1][C@@H:6]1[C@H:3]([OH:2])[CH2:4][O:5]1>>[CH4:1].[OH:2][CH:3]1[CH:4]=[O+:5][CH-:6]1,92.41213
2984,3568,[CH3:1][C@H:2]1[O:3][CH2:4][C@H:5]1[OH:6]>>[CH3:1][C@H:2]1[O+:3]=[C-:4][C@H:5]1[OH:6].[H:7][H:8],83.32967
2985,3569,[CH3:1][C@@H:2]1[C@H:3]([OH:4])[CH2:5][O:6]1>>[CH3:1]/[CH:2]=[CH:3]\[OH:4].[CH2:5]=[O:6],63.15496
2986,3570,[CH2:1]1[O:2][C@H:3]([CH3:4])[C@@H:5]1[OH:6]>>[CH-:1]=[O+:2][C@H:3]([CH3:4])[CH2:5][OH:6],79.22166
2987,3571,[CH2:1]1[C@@H:2]([OH:3])[C@@H:5]([CH3:4])[O:6]1>>[CH2:1]=[CH:2][OH:3].[CH3:4][CH:5]=[O:6],62.92855
2988,3572,[CH3:1][C@@H:2]1[C@H:3]([OH:4])[CH2:5][O:6]1>>[CH2:1]=[CH:2][C@@:3]1([OH:4])[CH2:5][O:6]1.[H:7][H:8],114.4105
2989,3573,[CH3:1][C@@H:2]1[C@H:3]([OH:4])[CH2:5][O:6]1>>[CH3:1][C:2][C@H:3]([OH:4])[CH2:5][OH:6],69.435
2990,3575,[CH2:1]1[CH2:2][C@@H:3]2[C@H:4]1[CH2:5][O:6]2>>[CH3:1][CH2:2][C@@H:3]1[C:4][CH2:5][O:6]1,72.76621999999998
2991,3576,[O:1]1[CH2:2][C@H:3]2[CH2:5][CH2:4][C@@H:6]12>>[OH:1][CH2:2][C@@H:3]1[C:4][CH2:5][CH2:6]1,69.43048
2992,3577,[CH2:1]1[CH2:2][C@@H:3]2[C@H:4]1[CH2:5][O:6]2>>[CH2:1]=[CH:2][C@H:3]1[CH2:4][CH2:5][O:6]1,99.74094
2993,3578,[CH2:1]1[O:2][C@@H:3]2[CH2:4][CH2:5][C@H:6]12>>[CH2:1]1[O:2][C@:3]23[CH2:4][C@@H:5]2[C@H:6]13.[H:7][H:8],101.70133
2994,3579,[C@H:1]12[CH2:2][CH2:3][C@H:4]1[O:5][CH2:6]2>>[C:1]1[CH2:2][CH2:3][CH2:4][O:5][CH2:6]1,69.20752
2995,3580,[CH2:1]1[O:2][C@@H:3]2[CH2:4][CH2:5][C@H:6]12>>[C-:1]1=[O+:2][C@@H:3]2[CH2:4][CH2:5][C@H:6]12.[H:7][H:8],85.73326
2996,3583,[CH2:1]1[C@@H:2]2[CH2:3][O:4][C@@H:5]2[CH2:6]1>>[CH:1][C@@H:2]1[CH2:3][O:4][C@@H:5]1[CH3:6],77.89151
2997,3584,[CH2:1]1[CH2:2][C@@H:4]2[C@H:3]1[CH2:6][O:5]2>>[CH3:1][CH2:2][C@H:3]1[C-:4]=[O+:5][CH2:6]1,64.67959
2998,3586,[O:1]1[CH2:2][C@H:3]2[CH2:4][CH2:5][C@@H:6]12>>[OH:1][CH2:2][C:3]1=[CH:4][CH2:5][CH2:6]1,108.71516
2999,3587,[CH3:1][N:2]([CH:3]=[O:4])[CH3:5]>>[CH3:1]/[N:2]=[CH:3]/[O:4][CH3:5],71.9771
3000,3588,[CH3:1][C:3]1([CH2:2][OH:6])[CH2:4][CH2:5]1>>[CH2:1]1[CH2:2][C:3]12[CH2:4][CH2:5]2.[OH2:6],97.77781
3001,3589,[CH3:1][C:4]1([CH2:5][OH:6])[CH2:2][CH2:3]1>>[CH3:1][CH2:2][CH2:3][C:4][CH2:5][OH:6],100.85974
3002,3591,[CH3:1][C:2]1([CH2:6][OH:3])[CH2:4][CH2:5]1>>[CH3:1][C:2]1([OH:3])[CH2:4][CH2:5]1.[CH2:6],129.03778
3003,3593,[CH3:1][C:2]1([CH2:3][OH:4])[CH2:5][CH2:6]1>>[CH3:1][C:2]1([CH:3]=[O:4])[CH2:5][CH2:6]1.[H:7][H:8],87.99383
3004,3594,[CH3:1][C:4]1([CH2:5][OH:6])[CH2:2][CH2:3]1>>[CH3:1][C:2][CH2:3][CH2:4][CH2:5][OH:6],98.11516
3005,3595,[CH2:1]1[C:2]([CH3:3])([CH2:5][OH:6])[CH2:4]1>>[CH2:1]=[C:2]([CH3:3])[CH2:4][CH2:5][OH:6],78.90204
3006,3596,[N:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[NH:1]=[C-:2][C@H:3]1[CH+:4][NH:5]1,132.16551
3007,3597,[C:1](#[N:4])[C@@H:5]1[NH:2][CH2:3]1>>[C:1]1[NH:2][C@H:3]2[NH:4][C@@H:5]12,121.73688
3008,3598,[C@@H:1]1([C:4]#[N:5])[NH:2][CH2:3]1>>[CH:1][NH:2][CH2:3][C:4]#[N:5],74.70348
3009,3599,[CH2:1]1[NH:2][C@H:3]1[C:4]#[N:5]>>[CH2+:1][NH:2][CH:3]=[C:4]=[N-:5],40.50898
3010,3600,[N:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[N:1]#[C:2][C-:3]1[CH2:4][NH2+:5]1,58.38782
3011,3601,[N:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[NH:1]=[C:2]=[C:3]1[CH2:4][NH:5]1,106.95192
3012,3602,[N:1]#[C:2][C@H:3]1[CH2:4][NH:5]1>>[N:1]#[C:2][C@H:3]1[CH-:4][NH2+:5]1,64.70169
3013,3603,[CH2:1]1[NH:2][C@H:3]1[C:4]#[N:5]>>[CH3:1][NH:2][C+:3]=[C:4]=[N-:5],72.10821999999997
3014,3604,[C:1](#[N:2])[C@H:3]1[CH2:4][NH:5]1>>[C-:1]#[N+:2][C@H:3]1[CH2:4][NH:5]1,59.38659000000001
3015,3605,[CH3:1][C@H:2]([CH2:3][C:4]#[CH:5])[OH:6]>>[CH3:1][C@@H:2]1[CH2:3]/[C:4]1=[CH:5]/[OH:6],74.27198
3016,3607,[CH:1]#[C:2][CH2:3][C@@H:4]([CH3:5])[OH:6]>>[CH2:1]=[C:2]1[CH2:3][C@@H:4]([CH3:5])[O:6]1,74.82068000000002
3017,3608,[CH:1]#[C:2][CH2:3][C@@H:4]([CH3:5])[OH:6]>>[CH:1]#[C:2][CH2:3][CH:4]=[CH2:5].[OH2:6],68.00768000000001
3018,3609,[CH:1]#[C:2][CH2:3][C@@H:4]([CH3:5])[OH:6]>>[CH2:1]=[C:2]=[CH:3][C@@H:4]([CH3:5])[OH:6],83.39331999999997
3019,3610,[CH3:1][C@H:5]([CH2:4][C:3]#[CH:2])[OH:6]>>[CH4:1].[CH:2]#[C:3][CH2:4][C:5][OH:6],85.36894000000002
3020,3611,[CH:1]#[C:2][CH2:3][C@@H:4]([CH3:5])[OH:6]>>[CH:1]/[CH:2]=[CH:3]/[C@@H:4]([CH3:5])[OH:6],77.92683000000002
3021,3612,[CH:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH:1]#[C:2][CH:3]=[CH2:4].[CH2:5]=[O:6],77.75652
3022,3613,[CH:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[C:1]=[CH:2][CH2:3][C@H:4]1[CH2:5][O:6]1,59.30263000000001
3023,3614,[CH:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH:1]#[C:2]/[CH:3]=[CH:4]/[CH2:5][OH:6],55.52052
3024,3615,[CH2:1]([C:2]#[CH:5])[C@H:4]1[CH2:3][O:6]1>>[CH:1]1=[C:2]2[CH2:3][C@H:4]12.[CH2:5]=[O:6],71.15134
3025,3616,[CH:1]#[C:2][CH2:3][C@@H:4]1[O:5][CH2:6]1>>[CH:1]#[C:2][CH2:3][C-:4]=[O+:5][CH3:6],73.543
3026,3617,[CH:1]#[C:2][CH2:3][C@@H:4]1[O:5][CH2:6]1>>[CH:1]#[C:2][CH2:3][CH2:4][O+:5]=[CH-:6],75.39869
3027,3618,[CH:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH:1]/[CH:2]=[CH:3]\[C@H:4]1[CH2:5][O:6]1,74.7289
3028,3619,[CH:1]#[C:2][CH2:3][C@H:4]1[CH2:5][O:6]1>>[CH2:1]=[C:2]=[CH:3][CH2:4][CH:5]=[O:6],54.04459
3029,3621,[CH2:1]1[CH2:2][C:4](=[N:5][OH:6])[CH2:3]1>>[CH3:1][CH2:2][CH:3]=[C:4]=[N:5][OH:6],69.10991999999999
3030,3622,[CH2:1]1[C:2](=[N:5][OH:6])[CH2:3][CH2:4]1>>[CH:1]/[C:2]([CH2:3][CH3:4])=[N:5]\[OH:6],74.89645
3031,3623,[CH2:1]1[C:2](=[N:5][OH:6])[CH2:3][CH2:4]1>>[CH3:1][C@@:2]12[CH2:3][C@@H:4]1[N:5]2[OH:6],79.79706999999998
3032,3624,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[O:1]=[N:2][C:3]12[CH2:4][CH:5]1[CH2:6]2.[H:7][H:8],106.53515
3033,3625,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[OH:1]/[N:2]=[CH:3]\[CH:4]1[CH2:5][CH2:6]1,69.49016999999999
3034,3626,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[O-:1][NH:2][C+:3]1[CH2:4][CH2:5][CH2:6]1,54.01178
3035,3627,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[O:1]=[N:2][CH:3]1[CH2:4][CH2:5][CH2:6]1,75.19384000000002
3036,3628,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[O:1]=[N:2][C:3]1=[CH:4][CH2:5][CH2:6]1.[H:7][H:8],73.94614
3037,3629,[N:1](=[C:2]1[CH2:3][CH2:4][CH2:5]1)[OH:6]>>[N:1]#[C:2][CH2:3][CH2:4][CH2:5][OH:6],73.19034
3038,3630,[OH:1][N:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1>>[OH:1][NH:2][C:3]1=[CH:4][CH2:5][CH2:6]1,76.46631
3039,3631,[CH2:1]1[C:2](=[N:5][OH:6])[CH2:3][CH2:4]1>>[CH2:1]=[C:2]1[CH2:3][CH2:4][N:5]1[OH:6],52.03801
3040,3632,[CH2:1]1[CH2:2][C:3](=[N:5][OH:6])[CH2:4]1>>[CH:1][CH2:2]/[C:3]([CH3:4])=[N:5]\[OH:6],79.56437
3041,3633,[O:1]=[C:2]1[CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[O:1]=[CH:2][CH2:3][C@@H:4]1[CH:5]=[N:6]1,79.75111
3042,3634,[O:1]=[C:2]1[C@@H:3]2[NH:4][C@@H:5]2[CH2:6]1>>[O-:1][C:2]1=[C:3]2[NH2+:4][C@@H:5]2[CH2:6]1,61.26583
3043,3635,[O:1]=[C:2]1[CH2:3][C@H:5]2[NH:4][C@@H:6]12>>[O:1]=[C:2]1[CH2:3][NH+:4]2[CH-:5][C@H:6]12,107.37652
3044,3636,[O:3]=[C:4]1[CH2:5][C@H:6]2[NH:7][C@@H:8]12>>[H:1][H:2].[O-:3][C:4]1=[CH:5][C@H:6]2[NH:7][C+:8]12,119.94917
3045,3638,[O:1]=[C:2]1[C@@H:3]2[NH:4][C@@H:5]2[CH2:6]1>>[OH:1][C:2]1=[C:3]2[NH:4][C@@H:5]2[CH2:6]1,78.56735
3046,3639,[O:1]=[C:2]1[CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[OH:1][C+:2]1[CH2:3][C-:4]2[NH:5][C@@H:6]12,91.46487
3047,3640,[CH2:1]1[C@H:2]2[NH:3][C@H:4]2[C:5]1=[O:6]>>[CH2:1]=[CH:2][NH:3][CH:4]=[C:5]=[O:6],25.19879
3048,3641,[O:1]=[C:2]1[CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[O:1]=[C:2]1[CH2:3][C:4][NH:5][CH2:6]1,60.27334000000001
3049,3642,[O:1]=[C:2]1[CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[O:1]=[C:2]1[CH2:3][C-:4]2[NH2+:5][C@@H:6]12,60.68287
3050,3643,[O:1]=[C:2]1[CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[OH:1][C:2]1=[CH:3][C@H:4]2[NH:5][C@@H:6]12,76.89883
3051,3644,[O:1]=[C:2]1[C@@H:3]2[NH:4][C@@H:5]2[CH2:6]1>>[O-:1][C:2]1=[C+:3][NH:4][CH2:5][CH2:6]1,66.87136
3052,3645,[O:1]=[C:2]1[CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[O:1]=[C:2]=[CH:3][C@H:4]1[CH2:5][NH:6]1,69.81636
3053,3646,[CH2:1]1[C:2](=[O:3])[C@H:4]2[C@@H:5]1[NH:6]2>>[CH+:1]=[C:2]([O-:3])[C@H:4]1[CH2:5][NH:6]1,78.65953
3054,3647,[CH2:1]1[C:2](=[O:3])[C@H:4]2[C@@H:5]1[NH:6]2>>[CH3:1][C:2](=[O:3])[C@H:4]1[C:5][NH:6]1,60.39901
3055,3648,[O:1]=[C:2]1[CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[OH:1][C@:2]12[CH2:3][C@@H:4]3[C@H:5]1[N:6]23,79.44592
3056,3649,[O:1]=[C:2]1[CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[O:1]=[C:2]1[CH2:3][C@@H:4]2[CH-:5][NH+:6]12,54.63607
3057,3650,[CH3:1][CH2:2]/[C:3]([CH3:4])=[N:5]\[OH:6]>>[CH4:1].[CH2:2]=[C:3]([CH3:4])[N:5]=[O:6],75.98893000000002
3058,3651,[CH3:1][CH2:2]/[C:3]([CH3:4])=[N:5]\[OH:6]>>[CH3:1][CH2:2][C+:3]([CH3:4])[NH:5][O-:6],51.93556
3059,3652,[CH3:1]/[C:2]([CH2:3][CH3:4])=[N:5]/[OH:6]>>[CH2:1]=[C:2]([CH2:3][CH3:4])[NH:5][OH:6],64.75768000000001
3060,3653,[CH3:1][CH2:2]/[C:3]([CH3:4])=[N:5]\[OH:6]>>[CH3:1][CH2:2][C@@H:3]([CH3:4])[N:5]=[O:6],79.46655
3061,3654,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][CH3:6]>>[CH3:1]/[CH:2]=[N:3]\[OH:4].[CH2:5]=[CH2:6],83.96285999999998
3062,3655,[CH2:1](/[C:2]([CH3:3])=[N:4]\[OH:6])[CH3:5]>>[CH2:1]=[C:2]([CH3:3])[N:4]([CH3:5])[OH:6],92.41885
3063,3656,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][CH3:6]>>[CH2:1]=[C:2]=[N:3][OH:4].[CH3:5][CH3:6],112.06542
3064,3657,[CH3:1][CH2:2]/[C:3]([CH3:4])=[N:5]\[OH:6]>>[CH3:1]/[CH:2]=[C:3](/[CH3:4])[NH:5][OH:6],78.89435999999998
3065,3658,[CH3:1][C:4]1([OH:5])[CH2:2][CH2:3]1>>[CH3:1][CH2:2][CH2:3][C:4][OH:5],89.92747
3066,3659,[CH3:1][C:2]1([OH:5])[CH2:3][CH2:4]1>>[CH3:1][C:2]1=[CH:3][CH2:4]1.[OH2:5],77.83997
3067,3660,[CH3:1][C:2]1([OH:5])[CH2:3][CH2:4]1>>[CH2:1]=[C:2]1[CH2:3][CH2:4]1.[OH2:5],74.04043
3068,3661,[CH3:1][C:4]1([OH:5])[CH2:2][CH2:3]1>>[CH3:1][C:2][CH2:3][CH2:4][OH:5],101.18736
3069,3662,[CH3:1][C:3]1([OH:2])[CH2:4][CH2:5]1>>[CH3:1][OH:2].[C:3]1[CH2:4][CH2:5]1,125.78314
3070,3663,[CH3:1][C:3]1([OH:2])[CH2:4][CH2:5]1>>[CH4:1].[O:2]=[C:3]1[CH2:4][CH2:5]1,92.5114
3071,3664,[CH3:1][C:3]1([OH:2])[CH2:4][CH2:5]1>>[CH4:1].[OH:2][C:3]1=[CH:4][CH2:5]1,120.85281
3072,3665,[CH2:1]1[CH2:2][C:3]1([CH3:4])[OH:5]>>[CH3:1]/[CH:2]=[C:3](/[CH3:4])[OH:5],62.57011
3073,3666,[cH:1]1[c:2]([NH2:3])[cH:4][n:5][o:6]1>>[CH:1]#[C:2][NH2:3].[CH:4]#[N+:5][O-:6],90.2195
3074,3667,[NH2:1][c:2]1[cH:3][o:4][n:5][cH:6]1>>[NH-:1][C:2]1=[CH:3][O+:4]=[N:5][CH2:6]1,102.98045
3075,3668,[n:1]1[cH:2][c:3]([NH2:4])[cH:5][o:6]1>>[NH:1]=[C:2]=[C:3]([NH2:4])[CH:5]=[O:6],58.38742
3076,3669,[NH2:2][c:3]1[cH:4][n:5][o:6][cH:7]1>>[H:1]/[N:2]=[C:3]1\[CH:4]=[N:5][O:6][CH2:7]1,81.25609
3077,3670,[cH:1]1[n:2][cH:3][cH:4][cH:5][n:6]1>>[C-:1]1=[N+:2]=[CH:3][CH2:4][CH:5]=[N:6]1,97.54895
3078,3673,[cH:1]1[cH:2][cH:3][n:4][cH:5][n:6]1>>[C:1]1=[CH:2][CH2:3][N:4]=[CH:5][N:6]=1,114.82392
3079,3674,[cH:1]1[cH:2][cH:3][n:4][cH:5][n:6]1>>[c-:1]1[cH:2][cH:3][n:4][cH:5][nH+:6]1,84.89301
3080,3676,[n:2]1[cH:3][n:7][cH:6][cH:5][cH:4]1>>[H:1]/[N:2]=[C:3]1/[CH:4]=[CH:5][CH:6]=[N:7]1,148.51272
3081,3681,[cH:1]1[n:2][cH:3][cH:4][cH:5][n:6]1>>[CH:1]1=[N:2][C@H:3]2[C@@H:4]3[C@H:5]2[N:6]13,96.60145
3082,3682,[CH2:1]1[C@@H:2]2[C@H:3]3[C@@H:4]2[N:5]1[CH2:6]3>>[CH2:1]=[CH:2][C@@H:3]1[CH:4]=[N:5][CH2:6]1,42.8166
3083,3683,[CH2:1]1[N:2]2[CH2:3][C@H:4]3[C@@H:5]1[C@@H:6]23>>[CH2:1]=[N+:2]1[CH2:3][C@@H:4]2[CH-:5][C@H:6]12,58.79141
3084,3684,[C@@H:1]12[C@H:2]3[CH2:3][N:4]1[CH2:5][C@@H:6]23>>[C:1]1[C@@H:2]2[CH2:3][NH:4][CH2:5][C@H:6]12,52.31681
3085,3685,[C@@H:1]12[CH2:2][N:3]3[CH2:4][C@@H:5]1[C@@H:6]23>>[C:1]1[CH2:2][N:3]2[CH2:4][CH:5]1[CH2:6]2,57.87243
3086,3686,[C@H:1]12[CH2:2][N:3]3[CH2:4][C@H:5]1[C@H:6]23>>[C:1]1[CH2:2][N:3]2[CH2:4][CH2:5][C@H:6]12,57.6217
3087,3687,[C@@H:1]12[C@H:2]3[C@@H:3]1[N:5]([CH2:4]3)[CH2:6]2>>[CH:1]1=[CH:2][C@H:3]2[CH2:4][N:5]2[CH2:6]1,36.27423
3088,3688,[H]/[N:6]=[CH:5]/[NH:4][C:2]([CH3:1])=[O:3]>>[CH3:1][C:2](=[O:3])[NH:4][C-:5]=[NH2+:6],79.72322
3089,3689,[H:1]/[N:2]=[CH:3]/[NH:4][C:5](=[O:6])[CH3:7]>>[H:1]/[N:2]=[CH:3]/[NH:4][C-:5]=[O+:6][CH3:7],105.76262
3090,3690,[CH:1](\[NH:2][C:5]([CH3:6])=[O:7])=[N:4]/[H:3]>>[CH:1]#[N:2].[H:3]/[N:4]=[C:5](\[CH3:6])[OH:7],36.26921
3091,3691,[CH3:1][C:7](=[O:2])[NH:6]/[CH:5]=[N:4]/[H:3]>>[C-:1]#[O+:2].[H:3]/[N:4]=[CH:5]\[NH:6][CH3:7],108.90283
3092,3692,[H:1]/[N:2]=[CH:3]/[NH:7][C:5](=[O:4])[CH3:6]>>[H:1]/[N:2]=[CH:3]/[O:4]/[C:5]([CH3:6])=[N:7]/[H:8],56.6216
3093,3693,[CH3:1][C:2](=[O:3])[NH:4]/[CH:5]=[N:6]/[H:7]>>[CH2:1]=[C:2]=[O:3].[NH:4]=[C:5]=[NH:6].[H:7][H:8],101.59563
3094,3694,[H]/[N:6]=[CH:5]/[NH:4][C:2]([CH3:1])=[O:3]>>[CH3:1][C:2](=[O:3])/[N:4]=[CH:5]/[NH2:6],43.07666
3095,3695,[H:1]/[N:2]=[CH:3]/[NH:4][C:5]([CH3:6])=[O:7]>>[H:1]/[N:2]=[CH:3]/[NH:4][C:5](=[CH2:6])[OH:7],65.30744
3096,3696,[H:1]/[N:2]=[CH:3]/[NH:4][C:5]([CH3:6])=[O:7]>>[H:1]/[N:2]=[CH:3]/[N:4]=[C:5]1/[CH2:6][O:7]1.[H:8][H:9],108.68495
3097,3697,[CH3:1]/[C:2]([CH2:3][OH:4])=[N:5]/[OH:6]>>[CH3:1][C+:2]([CH2:3][OH:4])[NH:5][O-:6],51.14489
3098,3698,[CH2:1]([OH:2])/[C:4]([CH3:3])=[N:5]\[OH:6]>>[CH2:1]=[O:2].[CH3:3][C:4]#[N:5].[OH2:6],44.96047
3099,3699,[CH2:1](/[C:2]([CH3:3])=[N:4]\[OH:5])[OH:6]>>[CH2:1]=[C:2]([CH3:3])[N:4]=[O:5].[OH2:6],48.6542
3100,3700,[CH3:1]/[C:2]([CH2:3][OH:4])=[N:5]/[OH:6]>>[CH3:1][C@@H:2]([CH2:3][OH:4])[N:5]=[O:6],77.27379
3101,3701,[CH3:1]/[C:2]([CH2:3][OH:4])=[N:5]/[OH:6]>>[CH3:1]/[C:2](=[CH:3]/[OH:4])[NH:5][OH:6],71.24748000000002
3102,3702,[CH3:1]/[C:2]([CH2:3][OH:4])=[N:5]/[OH:6]>>[CH2:1]=[C:2]([CH2:3][OH:4])[NH:5][OH:6],64.85493000000001
3103,3703,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][OH:6]>>[CH3:1]/[CH:2]=[N:3]\[OH:4].[CH2:5]=[O:6],80.2663
3104,3704,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][OH:6]>>[CH2:1]=[C:2]=[N:3][OH:4].[CH2:5]=[O:6].[H:7][H:8],103.12299
3105,3705,[CH3:1]/[C:2](=[N:4]/[OH:5])[CH2:6][OH:3]>>[CH3:1]/[C:2]([OH:3])=[N:4]/[OH:5].[CH2:6],92.91304
3106,3706,[CH2:1]([OH:2])/[C:4]([CH3:3])=[N:5]\[OH:6]>>[CH2:1]=[O:2].[CH3:3][C:4]#[N+:5][O-:6].[H:7][H:8],106.52652
3107,3707,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][OH:6]>>[CH3:1][C@:2]1([NH:3][OH:4])[CH2:5][O:6]1,72.63275
3108,3708,[CH3:1]/[C:2](=[N:3]/[OH:4])[CH2:5][OH:6]>>[CH3:1][C@@:2]([N:3])([OH:4])[CH2:5][OH:6],68.56988
3109,3709,[CH3:1]/[C:2]([CH2:3][OH:4])=[N:5]/[OH:6]>>[CH2:1]=[C:2]([CH2:3][OH:4])[N:5]=[O:6].[H:7][H:8],102.2591
3110,3710,[CH3:1][C:2](=[O:3])[C:4]#[C:5][CH3:6]>>[CH2:1]=[C:2]([OH:3])[C:4]#[C:5][CH3:6],65.47458
3111,3711,[CH3:1][C:2]([C:3]#[C:4][CH3:5])=[O:6]>>[CH3:1][C@@:2]12[C:3][C@:4]1([CH3:5])[O:6]2,69.54037
3112,3712,[CH3:1][C:2]#[C:3][C:4]([CH3:5])=[O:6]>>[CH3:1][CH:2]=[C:3]=[C:4]1[CH2:5][O:6]1,92.98269
3113,3713,[CH3:1][C:2](=[O:3])[C:4]#[C:5][CH3:6]>>[CH3:1][C:2](=[O:3])[C:4]1=[CH:5][CH2:6]1,60.98845
3114,3714,[CH3:1][C:2]#[C:3][C:4]([CH3:5])=[O:6]>>[CH2:1]=[CH:2][C+:3]=[C:4]([CH3:5])[O-:6],73.4842
3115,3715,[CH3:1][C:5]([C:4]#[C:2][CH3:3])=[O:6]>>[CH3:1][C:2]([CH3:3])=[C:4]=[C:5]=[O:6],84.63155
3116,3716,[CH3:1][C:2]#[C:3][C:4]([CH3:5])=[O:6]>>[CH2:1]=[C:2]=[C:3]=[C:4]([CH3:5])[OH:6],58.27544
3117,3718,[n:1]1[cH:2][n:3][n:4][o:5]1>>[NH:1]=[C:2]=[N:3][N:4]=[O:5],67.32104
3118,3719,[C:1](#[C:2][CH3:3])[CH:4]1[CH2:5][CH2:6]1>>[C:1]=[C:2]([CH3:3])[CH:4]1[CH2:5][CH2:6]1,56.64985
3119,3720,[C:1]([CH:2]1[CH2:5][CH2:6]1)#[C:3][CH3:4]>>[CH3:1][C:2]1=[C-:3][CH2:4][CH2:5][CH+:6]1,64.12507
