rxn_smiles,barrier
[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]#[N:7])=[O+:8][CH-:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.[CH:16]1=[CH:24][CH:19]2[O:18][CH:17]1[C:22]([Cl:23])=[C:20]2[F:21]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH:16]2[CH:17]3[O:18][CH:19]([C:20]([F:21])=[C:22]3[Cl:23])[CH:24]12,17.0155813716726
[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]#[N:7])=[O+:8][CH-:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.[C:16]1([Cl:17])=[C:23]([F:24])[CH:21]2[CH:20]=[CH:19][CH:18]1[O:22]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[C:16]2([Cl:17])[CH:18]3[CH:19]=[CH:20][CH:21]([O:22]3)[C:23]12[F:24],5.77904204115647
[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]#[N:7])=[O+:8][CH-:9][C:10]#[N:11].[C:12]1([O:13][CH3:14])=[C:20]([Br:21])[CH:18]2[CH2:17][CH2:16][CH:15]1[CH2:19]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[O:8][CH:9]([C:10]#[N:11])[C:12]2([O:13][CH3:14])[CH:15]3[CH2:16][CH2:17][CH:18]([CH2:19]3)[C:20]12[Br:21],2.8668938231227545
[C:12]1([C:13](=[O:14])[NH:15][CH3:16])=[C:22]([O:23][CH3:24])[CH:20]2[CH2:19][CH2:18][CH:17]1[CH2:21]2.[CH3:1][NH:2][C:3](=[O:4])[CH-:5][N+:6]#[C:7][C:8](=[O:9])[O:10][CH3:11]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[N:6]=[C:7]([C:8](=[O:9])[O:10][CH3:11])[C:12]2([C:13](=[O:14])[NH:15][CH3:16])[CH:17]3[CH2:18][CH2:19][CH:20]([CH2:21]3)[C:22]12[O:23][CH3:24],18.206771147007714
[C:12]1([O:13][CH3:14])=[C:20]([C:21](=[O:22])[NH:23][CH3:24])[CH:18]2[CH2:17][CH2:16][CH:15]1[CH2:19]2.[CH3:1][NH:2][C:3](=[O:4])[CH-:5][N+:6]#[C:7][C:8](=[O:9])[O:10][CH3:11]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[N:6]=[C:7]([C:8](=[O:9])[O:10][CH3:11])[C:12]2([O:13][CH3:14])[CH:15]3[CH2:16][CH2:17][CH:18]([CH2:19]3)[C:20]12[C:21](=[O:22])[NH:23][CH3:24],15.43636871734534
[CH3:1][O:2][C:3]1=[C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH:7]2[CH2:6][CH2:5][CH:4]1[CH2:8]2.[c:16]1([C:17]#[N:18])[o:19][c:20](=[O:21])[c-:22]([CH3:23])[n+:24]1[CH3:25]>>[CH3:1][O:2][C:3]12[CH:4]3[CH2:5][CH2:6][CH:7]([CH2:8]3)[C:9]1([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[C:16]1([C:17]#[N:18])[O:19][C:20](=[O:21])[C:22]2([CH3:23])[N:24]1[CH3:25],29.59262268141737
[CH3:1][O:2][C:3]1=[C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH:7]2[CH2:6][CH2:5][CH:4]1[CH2:8]2.[c-:16]1([CH3:17])[c:18](=[O:19])[o:20][c:21]([C:22]#[N:23])[n+:24]1[CH3:25]>>[CH3:1][O:2][C:3]12[CH:4]3[CH2:5][CH2:6][CH:7]([CH2:8]3)[C:9]1([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[C:16]1([CH3:17])[C:18](=[O:19])[O:20][C:21]2([C:22]#[N:23])[N:24]1[CH3:25],30.78042349897984
[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:11]([Cl:12])[CH:9]2[CH2:8][CH2:7][CH:6]1[CH2:10]2.[C:13]([C:14](=[O:15])[O:16][CH3:17])#[N+:18][C-:19]([CH3:20])[C:21]([CH3:22])=[O:23]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[CH:6]3[CH2:7][CH2:8][CH:9]([CH2:10]3)[C:11]1([Cl:12])[C:13]([C:14](=[O:15])[O:16][CH3:17])=[N:18][C:19]2([CH3:20])[C:21]([CH3:22])=[O:23],15.082166662999356
[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:17]([Cl:18])[CH:19]2[CH2:20][CH2:21][CH:22]1[CH2:23]2.[C:6]([C:7](=[O:8])[O:9][CH3:10])#[N+:11][C-:12]([CH3:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7](=[O:8])[O:9][CH3:10])=[N:11][C:12]([CH3:13])([C:14]([CH3:15])=[O:16])[C:17]1([Cl:18])[CH:19]1[CH2:20][CH2:21][CH:22]2[CH2:23]1,15.976950313147311
[C:8]1([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)=[C:20]([Br:21])[CH:18]2[CH2:17][CH2:16][CH:15]1[CH2:19]2.[CH3:1][O:2][C:3](=[O:4])[CH:5]=[NH+:6][CH2-:7]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[NH:6][CH2:7][C:8]2([c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[CH:15]3[CH2:16][CH2:17][CH:18]([CH2:19]3)[C:20]12[Br:21],21.002722501817345
[C:8]1([Br:9])=[C:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH:13]2[CH2:12][CH2:11][CH:10]1[CH2:14]2.[CH3:1][O:2][C:3](=[O:4])[CH:5]=[NH+:6][CH2-:7]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[NH:6][CH2:7][C:8]2([Br:9])[CH:10]3[CH2:11][CH2:12][CH:13]([CH2:14]3)[C:15]12[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,16.554160380900303
[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[O:9][CH:10]1[CH:11]=[CH:12]2.[C:13]([C:14](=[O:15])[O:16][CH3:17])([C:18](=[O:19])[O:20][CH3:21])=[NH+:22][N-:23][CH3:24]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[O:9][CH:10]1[CH:11]1[CH:12]2[C:13]([C:14](=[O:15])[O:16][CH3:17])([C:18](=[O:19])[O:20][CH3:21])[NH:22][N:23]1[CH3:24],19.097646980000874
[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[O:9][CH:10]1[CH:11]=[CH:12]2.[N-:13]([CH3:14])[NH+:15]=[C:16]([C:17](=[O:18])[O:19][CH3:20])[C:21](=[O:22])[O:23][CH3:24]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[O:9][CH:10]1[CH:11]1[CH:12]2[N:13]([CH3:14])[NH:15][C:16]1([C:17](=[O:18])[O:19][CH3:20])[C:21](=[O:22])[O:23][CH3:24],25.80905851297885
[CH3:1][NH:2][C:3](=[O:4])/[C:5]([Cl:6])=[C:17](/[Cl:18])[C:19](=[O:20])[NH:21][CH3:22].[C:7]([C:8](=[O:9])[O:10][CH3:11])#[N+:12][C-:13]([CH3:14])[C:15]#[N:16]>>[CH3:1][NH:2][C:3](=[O:4])[C@@:5]1([Cl:6])[C:7]([C:8](=[O:9])[O:10][CH3:11])=[N:12][C:13]([CH3:14])([C:15]#[N:16])[C@@:17]1([Cl:18])[C:19](=[O:20])[NH:21][CH3:22],18.530731908147885
[NH-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1.[CH3:1][O:2][C:3]1=[C:9]([Br:10])[CH:7]2[CH2:6][CH2:5][CH:4]1[CH2:8]2>>[CH3:1][O:2][C:3]12[CH:4]3[CH2:5][CH2:6][CH:7]([CH2:8]3)[C:9]1([Br:10])[NH:11][N:12]([CH3:13])[C:14]2([CH3:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,30.078964312617348
[NH-:4][N+:5]([CH3:6])=[C:7]([CH3:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1.[CH3:1][O:2][C:3]1=[C:15]([Br:16])[CH:17]2[CH2:18][CH2:19][CH:20]1[CH2:21]2>>[CH3:1][O:2][C:3]12[NH:4][N:5]([CH3:6])[C:7]([CH3:8])([c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[C:15]1([Br:16])[CH:17]1[CH2:18][CH2:19][CH:20]2[CH2:21]1,29.033868167830448
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][N-:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1.[C:14]1([C:15](=[O:16])[NH:17][CH3:18])=[C:24]([CH3:25])[CH:22]2[CH2:21][CH2:20][CH:19]1[CH2:23]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[C:14]2([C:15](=[O:16])[NH:17][CH3:18])[CH:19]3[CH2:20][CH2:21][CH:22]([CH2:23]3)[C:24]12[CH3:25],23.33478448328104
[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][N-:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1.[C:14]1([CH3:15])=[C:21]([C:22](=[O:23])[NH:24][CH3:25])[CH:19]2[CH2:18][CH2:17][CH:16]1[CH2:20]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][N:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[C:14]2([CH3:15])[CH:16]3[CH2:17][CH2:18][CH:19]([CH2:20]3)[C:21]12[C:22](=[O:23])[NH:24][CH3:25],14.626255654938864
[CH3:1][C:2](=[O:3])[c-:4]1[c:5](=[O:6])[o:7][c:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[n+:15]1[CH3:16].[C:17]1([CH3:18])=[C:24]([F:25])[CH:22]2[CH2:21][CH2:20][CH:19]1[CH2:23]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5](=[O:6])[O:7][C:8]([c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)([N:15]1[CH3:16])[C:17]1([CH3:18])[CH:19]3[CH2:20][CH2:21][CH:22]([CH2:23]3)[C:24]21[F:25],35.18329217203677
[CH3:1][C:2](=[O:3])[c-:4]1[c:5](=[O:6])[o:7][c:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[n+:15]1[CH3:16].[C:17]1([F:18])=[C:24]([CH3:25])[CH:22]2[CH2:21][CH2:20][CH:19]1[CH2:23]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5](=[O:6])[O:7][C:8]([c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)([N:15]1[CH3:16])[C:17]1([F:18])[CH:19]3[CH2:20][CH2:21][CH:22]([CH2:23]3)[C:24]21[CH3:25],33.86381930689935
[C:11]1([Cl:12])=[C:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH:16]2[CH:15]=[CH:14][CH:13]1[O:17]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH2-:10]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH2:10][C:11]2([Cl:12])[CH:13]3[CH:14]=[CH:15][CH:16]([O:17]3)[C:18]12[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,12.521936416946785
[CH:11]1=[CH:24][CH:14]2[O:13][CH:12]1[C:22]([Cl:23])=[C:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH2-:10]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH2:10][CH:11]2[CH:12]3[O:13][CH:14]([C:15]([c:16]4[cH:17][cH:18][cH:19][cH:20][cH:21]4)=[C:22]3[Cl:23])[CH:24]12,12.730805840174131
[CH:11]1=[CH:24][CH:14]2[O:13][CH:12]1[C:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)=[C:15]2[Cl:16].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH2-:10]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH2:10][CH:11]2[CH:12]3[O:13][CH:14]([C:15]([Cl:16])=[C:17]3[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[CH:24]12,13.097639900038324
[C:11]1([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)=[C:23]([Cl:24])[CH:21]2[CH:20]=[CH:19][CH:18]1[O:22]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6]([CH3:7])=[O:8])=[NH+:9][CH2-:10]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[NH:9][CH2:10][C:11]2([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH:18]3[CH:19]=[CH:20][CH:21]([O:22]3)[C:23]12[Cl:24],16.107338768710953
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[N+:8]([CH3:9])=[CH:10][C:11](=[O:12])[O:13][CH3:14].[C:15]1([C:16]#[N:17])=[C:23]([Cl:24])[CH:21]2[CH:20]=[CH:19][CH:18]1[O:22]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[N:8]([CH3:9])[CH:10]([C:11](=[O:12])[O:13][CH3:14])[C:15]2([C:16]#[N:17])[CH:18]3[CH:19]=[CH:20][CH:21]([O:22]3)[C:23]12[Cl:24],20.02490043890212
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[N+:23](=[CH:18][C:19](=[O:20])[O:21][CH3:22])[CH3:24].[CH:8]1=[CH:17][CH:11]2[O:10][CH:9]1[C:14]([C:15]#[N:16])=[C:12]2[Cl:13]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[CH:8]2[CH:9]3[O:10][CH:11]([C:12]([Cl:13])=[C:14]3[C:15]#[N:16])[CH:17]2[CH:18]([C:19](=[O:20])[O:21][CH3:22])[N:23]1[CH3:24],16.578635718176653
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[N+:23](=[CH:18][C:19](=[O:20])[O:21][CH3:22])[CH3:24].[CH:8]1=[CH:17][CH:11]2[O:10][CH:9]1[C:15]([Cl:16])=[C:12]2[C:13]#[N:14]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[CH:8]2[CH:9]3[O:10][CH:11]([C:12]([C:13]#[N:14])=[C:15]3[Cl:16])[CH:17]2[CH:18]([C:19](=[O:20])[O:21][CH3:22])[N:23]1[CH3:24],16.481751135975234
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6]#[N:7])[N+:8]([CH3:9])=[CH:10][C:11](=[O:12])[O:13][CH3:14].[C:15]1([Cl:16])=[C:22]([C:23]#[N:24])[CH:20]2[CH:19]=[CH:18][CH:17]1[O:21]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[N:8]([CH3:9])[CH:10]([C:11](=[O:12])[O:13][CH3:14])[C:15]2([Cl:16])[CH:17]3[CH:18]=[CH:19][CH:20]([O:21]3)[C:22]12[C:23]#[N:24],22.284322892457503
[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[O:8][CH3:9])=[NH+:10][C-:11]([CH3:12])[C:13]([CH3:14])=[O:15].[C:16]1([F:17])=[C:23]([F:24])[CH:21]2[CH2:20][CH2:19][CH:18]1[CH2:22]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[NH:10][C:11]([CH3:12])([C:13]([CH3:14])=[O:15])[C:16]2([F:17])[CH:18]3[CH2:19][CH2:20][CH:21]([CH2:22]3)[C:23]12[F:24],21.96065342418428
[CH3:1][C:2](=[O:3])[C:4]#[C:5][C:6]([CH3:7])=[O:8].[C:9]([C:10]([CH3:11])=[O:12])([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)=[N+:19]([CH3:20])[C-:21]([CH3:22])[C:23]([CH3:24])=[O:25]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([CH3:7])=[O:8])[C:9]([C:10]([CH3:11])=[O:12])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[N:19]([CH3:20])[C:21]1([CH3:22])[C:23]([CH3:24])=[O:25],20.75951202555537
[CH:15]1=[CH:22][CH:20]2[C:18]([Br:19])=[CH:17][CH:16]1[O:21]2.[CH3:1][C:2](=[O:3])[CH:4]=[NH+:5][C-:6]([C:7]#[N:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][C:2](=[O:3])[CH:4]1[NH:5][C:6]([C:7]#[N:8])([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]2[CH:16]3[CH:17]=[C:18]([Br:19])[CH:20]([O:21]3)[CH:22]12,13.371698972973425
[C:15]1([Br:16])=[CH:22][CH:20]2[CH:19]=[CH:18][CH:17]1[O:21]2.[CH3:1][C:2](=[O:3])[CH:4]=[NH+:5][C-:6]([C:7]#[N:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][C:2](=[O:3])[CH:4]1[NH:5][C:6]([C:7]#[N:8])([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[C:15]2([Br:16])[CH:17]3[CH:18]=[CH:19][CH:20]([O:21]3)[CH:22]12,15.38613583348485
[CH:15]1=[C:21]([Br:22])[CH:19]2[CH:18]=[CH:17][CH:16]1[O:20]2.[CH3:1][C:2](=[O:3])[CH:4]=[NH+:5][C-:6]([C:7]#[N:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][C:2](=[O:3])[CH:4]1[NH:5][C:6]([C:7]#[N:8])([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]2[CH:16]3[CH:17]=[CH:18][CH:19]([O:20]3)[C:21]12[Br:22],13.664466674480272
[CH:15]1=[CH:22][CH:18]2[O:17][CH:16]1[C:20]([Br:21])=[CH:19]2.[CH3:1][C:2](=[O:3])[CH:4]=[NH+:5][C-:6]([C:7]#[N:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][C:2](=[O:3])[CH:4]1[NH:5][C:6]([C:7]#[N:8])([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH:15]2[CH:16]3[O:17][CH:18]([CH:19]=[C:20]3[Br:21])[CH:22]12,14.071639902665098
[CH3:1][C:2]1=[C:20]([CH3:21])[CH:22]2[CH2:23][CH2:24][CH:25]1[CH2:26]2.[C:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)#[N+:10][C-:11]([C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C:2]12[C:3]([c:4]3[cH:5][cH:6][cH:7][cH:8][cH:9]3)=[N:10][C:11]([C:12]#[N:13])([c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[C:20]1([CH3:21])[CH:22]1[CH2:23][CH2:24][CH:25]2[CH2:26]1,26.09915728240458
[C:18]1([CH3:19])=[CH:25][CH:23]2[CH2:22][CH2:21][CH:20]1[CH2:24]2.[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[N+:10]#[C:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[N:10]=[C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[C:18]2([CH3:19])[CH:20]3[CH2:21][CH2:22][CH:23]([CH2:24]3)[CH:25]12,27.20432679314905
[CH:18]1=[C:24]([CH3:25])[CH:22]2[CH2:21][CH2:20][CH:19]1[CH2:23]2.[CH3:1][NH:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[N+:10]#[C:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[N:10]=[C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH:18]2[CH:19]3[CH2:20][CH2:21][CH:22]([CH2:23]3)[C:24]12[CH3:25],16.749295790338874
[C:13]1([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)=[C:25]([CH3:26])[CH:23]2[CH:22]=[CH:21][CH:20]1[O:24]2.[CH3:1][C-:2]([C:3]#[N:4])[NH+:5]=[CH:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1>>[CH3:1][C:2]1([C:3]#[N:4])[NH:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[C:13]2([c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[CH:20]3[CH:21]=[CH:22][CH:23]([O:24]3)[C:25]12[CH3:26],10.36781587993204
[CH3:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[O:11][CH:12]1[CH:13]=[CH:26]2.[CH:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[NH+:21][C-:22]([CH3:23])[C:24]#[N:25]>>[CH3:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[O:11][CH:12]1[CH:13]1[CH:14]([c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[NH:21][C:22]([CH3:23])([C:24]#[N:25])[CH:26]21,12.478109716549683
[CH3:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[O:11][CH:12]1[CH:13]=[CH:14]2.[CH:15]([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)=[NH+:22][C-:23]([CH3:24])[C:25]#[N:26]>>[CH3:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[O:11][CH:12]1[CH:13]1[CH:14]2[CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[NH:22][C:23]1([CH3:24])[C:25]#[N:26],12.245726902344463
[C:13]1([CH3:14])=[C:20]([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[CH:18]2[CH:17]=[CH:16][CH:15]1[O:19]2.[CH3:1][C-:2]([C:3]#[N:4])[NH+:5]=[CH:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1>>[CH3:1][C:2]1([C:3]#[N:4])[NH:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[C:13]2([CH3:14])[CH:15]3[CH:16]=[CH:17][CH:18]([O:19]3)[C:20]12[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,13.790504498061903
[CH3:1][O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[O:8][CH3:9])=[O+:10][C-:11]([CH3:12])[C:13]#[N:14].[CH:15]1=[CH:24][CH:18]2[O:17][CH:16]1[C:21]([C:22]#[N:23])=[C:19]2[Cl:20]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[O:10][C:11]([CH3:12])([C:13]#[N:14])[CH:15]2[CH:16]3[O:17][CH:18]([C:19]([Cl:20])=[C:21]3[C:22]#[N:23])[CH:24]12,5.649504214913898
[CH3:1][O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[O:8][CH3:9])=[O+:10][C-:11]([CH3:12])[C:13]#[N:14].[CH:15]1=[CH:24][CH:18]2[O:17][CH:16]1[C:22]([Cl:23])=[C:19]2[C:20]#[N:21]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[O:10][C:11]([CH3:12])([C:13]#[N:14])[CH:15]2[CH:16]3[O:17][CH:18]([C:19]([C:20]#[N:21])=[C:22]3[Cl:23])[CH:24]12,4.938127897225235
[CH3:1][O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[O:8][CH3:9])=[O+:10][C-:11]([CH3:12])[C:13]#[N:14].[C:15]1([C:16]#[N:17])=[C:23]([Cl:24])[CH:21]2[CH:20]=[CH:19][CH:18]1[O:22]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[O:10][C:11]([CH3:12])([C:13]#[N:14])[C:15]2([C:16]#[N:17])[CH:18]3[CH:19]=[CH:20][CH:21]([O:22]3)[C:23]12[Cl:24],9.817349767399444
[CH3:1][O:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[O:8][CH3:9])=[O+:10][C-:11]([CH3:12])[C:13]#[N:14].[C:15]1([Cl:16])=[C:22]([C:23]#[N:24])[CH:20]2[CH:19]=[CH:18][CH:17]1[O:21]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[O:10][C:11]([CH3:12])([C:13]#[N:14])[C:15]2([Cl:16])[CH:17]3[CH:18]=[CH:19][CH:20]([O:21]3)[C:22]12[C:23]#[N:24],10.866505540940055
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[N+:12]([CH3:13])=[CH2:14].[C:15]1([CH3:16])=[C:22]([C:23]([CH3:24])=[O:25])[CH:20]2[CH:19]=[CH:18][CH:17]1[O:21]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[N:12]([CH3:13])[CH2:14][C:15]2([CH3:16])[CH:17]3[CH:18]=[CH:19][CH:20]([O:21]3)[C:22]12[C:23]([CH3:24])=[O:25],14.740932774632869
[CH3:1][NH:2][C:3](=[O:4])[C-:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[N+:24](=[CH2:23])[CH3:25].[CH:12]1=[CH:22][CH:15]2[O:14][CH:13]1[C:20]([CH3:21])=[C:16]2[C:17]([CH3:18])=[O:19]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]3[O:14][CH:15]([C:16]([C:17]([CH3:18])=[O:19])=[C:20]3[CH3:21])[CH:22]2[CH2:23][N:24]1[CH3:25],12.506363025690884
